recipe_id,r_idx
56323,8060
56327,8061
56342,8062
56347,8063
56351,8064
56357,8065
56364,8066
56366,8067
56369,8068
56376,8069
56398,8070
56413,8071
56414,8072
56419,8073
56444,8074
56451,8075
56452,8076
56453,8077
56460,8078
56468,8079
56471,8080
56483,8081
56492,8082
56504,8083
56518,8084
56523,8085
56526,8086
56537,8087
56546,8088
56547,8089
56549,8090
56558,8091
56560,8092
56565,8093
56566,8094
56582,8095
56583,8096
56593,8097
56602,8098
56604,8099
56609,8100
56621,8101
56624,8102
56634,8103
56637,8104
56643,8105
56645,8106
56651,8107
56652,8108
56655,8109
56657,8110
56659,8111
56662,8112
56668,8113
56694,8114
56698,8115
56704,8116
56706,8117
56708,8118
56721,8119
56738,8120
56746,8121
56748,8122
56762,8123
56776,8124
56781,8125
56787,8126
56804,8127
56806,8128
56807,8129
56818,8130
56819,8131
56827,8132
56832,8133
56840,8134
56845,8135
56846,8136
56854,8137
56856,8138
56858,8139
56864,8140
56865,8141
56869,8142
56872,8143
56875,8144
56876,8145
56884,8146
56886,8147
56891,8148
56899,8149
56902,8150
56903,8151
56906,8152
56908,8153
56916,8154
56925,8155
56927,8156
56931,8157
56958,8158
56962,8159
56969,8160
56977,8161
56978,8162
56999,8163
57006,8164
57007,8165
57009,8166
57027,8167
57033,8168
57034,8169
57041,8170
57042,8171
57058,8172
57059,8173
57062,8174
57063,8175
57071,8176
57075,8177
57076,8178
57092,8179
57096,8180
57107,8181
57113,8182
57123,8183
57125,8184
57130,8185
57153,8186
57167,8187
57170,8188
57176,8189
57177,8190
57180,8191
57183,8192
57185,8193
57203,8194
57225,8195
57235,8196
57247,8197
57250,8198
57256,8199
57258,8200
57274,8201
57275,8202
57277,8203
57279,8204
57284,8205
57285,8206
57287,8207
57293,8208
57294,8209
57297,8210
57299,8211
57311,8212
57315,8213
57316,8214
57317,8215
57319,8216
57324,8217
57329,8218
57333,8219
57335,8220
57336,8221
57339,8222
57340,8223
57341,8224
57349,8225
57363,8226
57369,8227
57370,8228
57379,8229
57384,8230
57388,8231
57415,8232
57416,8233
57419,8234
57424,8235
57444,8236
57448,8237
57466,8238
57474,8239
57481,8240
57484,8241
57497,8242
57505,8243
57512,8244
57515,8245
57518,8246
57522,8247
57528,8248
57533,8249
57535,8250
57536,8251
57539,8252
57542,8253
57549,8254
57565,8255
57572,8256
57589,8257
57591,8258
57593,8259
57602,8260
57603,8261
57609,8262
57610,8263
57612,8264
57617,8265
57620,8266
57621,8267
57626,8268
57629,8269
57635,8270
57636,8271
57640,8272
57644,8273
57646,8274
57648,8275
57651,8276
57655,8277
57659,8278
57663,8279
57664,8280
57666,8281
57679,8282
57680,8283
57682,8284
57685,8285
57687,8286
57691,8287
57697,8288
57717,8289
57718,8290
57720,8291
57739,8292
57742,8293
57747,8294
57748,8295
57761,8296
57763,8297
57768,8298
57770,8299
57771,8300
57772,8301
57774,8302
57781,8303
57790,8304
57792,8305
57793,8306
57797,8307
57806,8308
57811,8309
57816,8310
57830,8311
57831,8312
57839,8313
57861,8314
57872,8315
57876,8316
57882,8317
57884,8318
57890,8319
57896,8320
57901,8321
57906,8322
57908,8323
57913,8324
57919,8325
57930,8326
57948,8327
57953,8328
57957,8329
57958,8330
57967,8331
57971,8332
57972,8333
57985,8334
57987,8335
57989,8336
57993,8337
58016,8338
58020,8339
58043,8340
58047,8341
58052,8342
58058,8343
58064,8344
58065,8345
58067,8346
58071,8347
58072,8348
58075,8349
58077,8350
58081,8351
58084,8352
58086,8353
58093,8354
58113,8355
58122,8356
58126,8357
58145,8358
58160,8359
58173,8360
58178,8361
58201,8362
58210,8363
58212,8364
58213,8365
58220,8366
58223,8367
58224,8368
58242,8369
58244,8370
58247,8371
58248,8372
58262,8373
58263,8374
58275,8375
58276,8376
58278,8377
58280,8378
58282,8379
58283,8380
58293,8381
58299,8382
58315,8383
58327,8384
58335,8385
58341,8386
58344,8387
58347,8388
58364,8389
58383,8390
58387,8391
58403,8392
58404,8393
58407,8394
58408,8395
58412,8396
58413,8397
58426,8398
58428,8399
58430,8400
58480,8401
58491,8402
58492,8403
58495,8404
58497,8405
58503,8406
58516,8407
58527,8408
58559,8409
58562,8410
58566,8411
58584,8412
58593,8413
58594,8414
58598,8415
58601,8416
58603,8417
58623,8418
58633,8419
58635,8420
58636,8421
58649,8422
58660,8423
58670,8424
58672,8425
58687,8426
58705,8427
58708,8428
58717,8429
58724,8430
58730,8431
58732,8432
58746,8433
58747,8434
58750,8435
58774,8436
58778,8437
58787,8438
58789,8439
58801,8440
58813,8441
58823,8442
58824,8443
58826,8444
58828,8445
58836,8446
58838,8447
58843,8448
58846,8449
58849,8450
58851,8451
58853,8452
58862,8453
58879,8454
58884,8455
58896,8456
58901,8457
58908,8458
58910,8459
58917,8460
58925,8461
58937,8462
58941,8463
58942,8464
58946,8465
58949,8466
58952,8467
58961,8468
58976,8469
58978,8470
58986,8471
58993,8472
59000,8473
59009,8474
59015,8475
59023,8476
59024,8477
59026,8478
59043,8479
59048,8480
59054,8481
59056,8482
59070,8483
59083,8484
59091,8485
59106,8486
59115,8487
59127,8488
59135,8489
59141,8490
59146,8491
59148,8492
59151,8493
59154,8494
59155,8495
59156,8496
59164,8497
59166,8498
59170,8499
59172,8500
59176,8501
59179,8502
59182,8503
59183,8504
59186,8505
59197,8506
59202,8507
59220,8508
59223,8509
59224,8510
59232,8511
59241,8512
59242,8513
59243,8514
59250,8515
59255,8516
59257,8517
59263,8518
59271,8519
59273,8520
59276,8521
59278,8522
59280,8523
59289,8524
59311,8525
59319,8526
59325,8527
59336,8528
59337,8529
59340,8530
59345,8531
59346,8532
59353,8533
59356,8534
59357,8535
59359,8536
59363,8537
59367,8538
59374,8539
59376,8540
59410,8541
59434,8542
59442,8543
59449,8544
59452,8545
59462,8546
59464,8547
59468,8548
59469,8549
59470,8550
59473,8551
59478,8552
59480,8553
59488,8554
59492,8555
59507,8556
59508,8557
59510,8558
59511,8559
59514,8560
59517,8561
59519,8562
59529,8563
59530,8564
59548,8565
59550,8566
59552,8567
59553,8568
59559,8569
59570,8570
59573,8571
59575,8572
59580,8573
59588,8574
59601,8575
59620,8576
59621,8577
59633,8578
59635,8579
59636,8580
59637,8581
59654,8582
59667,8583
59668,8584
59672,8585
59675,8586
59680,8587
59717,8588
59721,8589
59730,8590
59733,8591
59736,8592
59741,8593
59742,8594
59752,8595
59756,8596
59764,8597
59766,8598
59772,8599
59773,8600
59774,8601
59776,8602
59777,8603
59779,8604
59780,8605
59787,8606
59798,8607
59812,8608
59829,8609
59846,8610
59850,8611
59851,8612
59853,8613
59856,8614
59869,8615
59884,8616
59885,8617
59888,8618
59894,8619
59895,8620
59896,8621
59898,8622
59899,8623
59900,8624
59905,8625
59907,8626
59910,8627
59911,8628
59914,8629
59916,8630
59917,8631
59918,8632
59919,8633
59921,8634
59924,8635
59940,8636
59942,8637
59965,8638
59987,8639
59991,8640
60018,8641
60019,8642
60021,8643
60022,8644
60028,8645
60038,8646
60041,8647
60043,8648
60045,8649
60048,8650
60052,8651
60056,8652
60058,8653
60062,8654
60080,8655
60081,8656
60085,8657
60092,8658
60099,8659
60105,8660
60108,8661
60115,8662
60119,8663
60126,8664
60134,8665
60136,8666
60138,8667
60141,8668
60142,8669
60160,8670
60161,8671
60165,8672
60174,8673
60175,8674
60178,8675
60196,8676
60201,8677
60204,8678
60209,8679
60212,8680
60224,8681
60227,8682
60235,8683
60238,8684
60239,8685
60254,8686
60262,8687
60284,8688
60287,8689
60291,8690
60316,8691
60317,8692
60318,8693
60320,8694
60323,8695
60331,8696
60337,8697
60339,8698
60347,8699
60350,8700
60356,8701
60362,8702
60368,8703
60379,8704
60382,8705
60385,8706
60399,8707
60402,8708
60404,8709
60406,8710
60415,8711
60420,8712
60424,8713
60425,8714
60435,8715
60449,8716
60454,8717
60461,8718
60490,8719
60501,8720
60506,8721
60510,8722
60524,8723
60529,8724
60535,8725
60542,8726
60543,8727
60545,8728
60548,8729
60549,8730
60550,8731
60557,8732
60559,8733
60560,8734
60567,8735
60573,8736
60581,8737
60587,8738
60592,8739
60594,8740
60600,8741
60610,8742
60617,8743
60629,8744
60634,8745
60637,8746
60641,8747
60642,8748
60645,8749
60652,8750
60655,8751
60657,8752
60670,8753
60671,8754
60676,8755
60703,8756
60714,8757
60720,8758
60740,8759
60744,8760
60746,8761
60749,8762
60752,8763
60758,8764
60759,8765
60764,8766
60781,8767
60790,8768
60793,8769
60795,8770
60799,8771
60801,8772
60811,8773
60816,8774
60820,8775
60824,8776
60826,8777
60828,8778
60834,8779
60836,8780
60840,8781
60844,8782
60846,8783
60850,8784
60866,8785
60877,8786
60884,8787
60891,8788
60897,8789
60904,8790
60909,8791
60911,8792
60914,8793
60919,8794
60930,8795
60935,8796
60939,8797
60942,8798
60943,8799
60944,8800
60949,8801
60950,8802
60952,8803
60956,8804
60977,8805
60980,8806
60981,8807
60992,8808
60997,8809
61000,8810
61035,8811
61038,8812
61040,8813
61059,8814
61069,8815
61070,8816
61073,8817
61076,8818
61077,8819
61083,8820
61092,8821
61094,8822
61108,8823
61122,8824
61129,8825
61130,8826
61131,8827
61133,8828
61136,8829
61144,8830
61148,8831
61151,8832
61154,8833
61155,8834
61159,8835
61171,8836
61178,8837
61180,8838
61184,8839
61191,8840
61195,8841
61196,8842
61207,8843
61210,8844
61220,8845
61230,8846
61231,8847
61245,8848
61262,8849
61267,8850
61268,8851
61269,8852
61275,8853
61278,8854
61279,8855
61281,8856
61328,8857
61331,8858
61333,8859
61346,8860
61353,8861
61355,8862
61358,8863
61359,8864
61360,8865
61363,8866
61366,8867
61368,8868
61374,8869
61380,8870
61382,8871
61383,8872
61390,8873
61402,8874
61410,8875
61414,8876
61426,8877
61437,8878
61439,8879
61479,8880
61480,8881
61492,8882
61493,8883
61506,8884
61514,8885
61521,8886
61523,8887
61530,8888
61538,8889
61548,8890
61562,8891
61563,8892
61579,8893
61589,8894
61591,8895
61599,8896
61604,8897
61610,8898
61614,8899
61616,8900
61618,8901
61621,8902
61623,8903
61627,8904
61631,8905
61632,8906
61645,8907
61648,8908
61657,8909
61659,8910
61660,8911
61674,8912
61678,8913
61682,8914
61700,8915
61702,8916
61704,8917
61707,8918
61710,8919
61714,8920
61716,8921
61718,8922
61723,8923
61726,8924
61728,8925
61731,8926
61736,8927
61747,8928
61755,8929
61757,8930
61768,8931
61789,8932
61791,8933
61792,8934
61794,8935
61797,8936
61799,8937
61800,8938
61805,8939
61807,8940
61816,8941
61818,8942
61826,8943
61829,8944
61830,8945
61837,8946
61838,8947
61842,8948
61843,8949
61845,8950
61849,8951
61850,8952
61851,8953
61856,8954
61861,8955
61864,8956
61868,8957
61872,8958
61889,8959
61890,8960
61891,8961
61896,8962
61897,8963
61900,8964
61906,8965
61911,8966
61930,8967
61932,8968
61940,8969
61943,8970
61946,8971
61949,8972
61950,8973
61958,8974
61959,8975
61962,8976
61964,8977
61975,8978
61982,8979
61988,8980
61990,8981
61995,8982
61996,8983
62001,8984
62011,8985
62012,8986
62029,8987
62055,8988
62057,8989
62058,8990
62070,8991
62075,8992
62078,8993
62081,8994
62082,8995
62089,8996
62090,8997
62092,8998
62102,8999
62114,9000
62130,9001
62136,9002
62141,9003
62149,9004
62156,9005
62163,9006
62167,9007
62168,9008
62177,9009
62180,9010
62182,9011
62183,9012
62187,9013
62193,9014
62198,9015
62199,9016
62203,9017
62205,9018
62206,9019
62216,9020
62221,9021
62236,9022
62237,9023
62238,9024
62254,9025
62259,9026
62272,9027
62275,9028
62302,9029
62310,9030
62311,9031
62312,9032
62315,9033
62317,9034
62318,9035
62319,9036
62334,9037
62343,9038
62345,9039
62350,9040
62355,9041
62358,9042
62363,9043
62368,9044
62370,9045
62378,9046
62391,9047
62392,9048
62393,9049
62396,9050
62405,9051
62408,9052
62418,9053
62422,9054
62423,9055
62427,9056
62430,9057
62459,9058
62460,9059
62467,9060
62471,9061
62477,9062
62480,9063
62498,9064
62507,9065
62513,9066
62515,9067
62521,9068
62528,9069
62533,9070
62542,9071
62547,9072
62550,9073
62556,9074
62559,9075
62564,9076
62565,9077
62567,9078
62569,9079
62571,9080
62581,9081
62603,9082
62605,9083
62617,9084
62623,9085
62635,9086
62638,9087
62650,9088
62661,9089
62664,9090
62670,9091
62677,9092
62683,9093
62689,9094
62692,9095
62696,9096
62702,9097
62703,9098
62707,9099
62708,9100
62710,9101
62734,9102
62735,9103
62736,9104
62747,9105
62749,9106
62751,9107
62754,9108
62761,9109
62769,9110
62778,9111
62789,9112
62792,9113
62795,9114
62803,9115
62805,9116
62853,9117
62856,9118
62860,9119
62868,9120
62874,9121
62878,9122
62882,9123
62891,9124
62907,9125
62910,9126
62915,9127
62916,9128
62917,9129
62919,9130
62930,9131
62940,9132
62968,9133
62972,9134
62978,9135
62979,9136
62980,9137
62982,9138
62987,9139
62994,9140
62995,9141
62997,9142
63002,9143
63017,9144
63019,9145
63024,9146
63047,9147
63059,9148
63070,9149
63071,9150
63073,9151
63075,9152
63077,9153
63080,9154
63100,9155
63102,9156
63115,9157
63120,9158
63122,9159
63127,9160
63131,9161
63138,9162
63146,9163
63147,9164
63150,9165
63154,9166
63158,9167
63160,9168
63171,9169
63172,9170
63175,9171
63179,9172
63186,9173
63195,9174
63197,9175
63199,9176
63204,9177
63209,9178
63215,9179
63217,9180
63222,9181
63223,9182
63228,9183
63236,9184
63239,9185
63244,9186
63251,9187
63259,9188
63262,9189
63269,9190
63271,9191
63272,9192
63277,9193
63287,9194
63289,9195
63297,9196
63302,9197
63314,9198
63321,9199
63326,9200
63329,9201
63331,9202
63346,9203
63355,9204
63356,9205
63357,9206
63361,9207
63369,9208
63376,9209
63379,9210
63380,9211
63395,9212
63397,9213
63400,9214
63446,9215
63447,9216
63457,9217
63460,9218
63469,9219
63471,9220
63477,9221
63479,9222
63482,9223
63485,9224
63494,9225
63498,9226
63499,9227
63501,9228
63503,9229
63505,9230
63506,9231
63508,9232
63509,9233
63513,9234
63515,9235
63518,9236
63523,9237
63524,9238
63525,9239
63526,9240
63528,9241
63530,9242
63533,9243
63537,9244
63547,9245
63557,9246
63565,9247
63586,9248
63588,9249
63605,9250
63621,9251
63622,9252
63639,9253
63648,9254
63650,9255
63676,9256
63687,9257
63689,9258
63693,9259
63706,9260
63712,9261
63714,9262
63718,9263
63724,9264
63731,9265
63732,9266
63734,9267
63737,9268
63746,9269
63750,9270
63751,9271
63753,9272
63786,9273
63787,9274
63790,9275
63793,9276
63798,9277
63802,9278
63803,9279
63810,9280
63812,9281
63818,9282
63828,9283
63831,9284
63836,9285
63860,9286
63863,9287
63869,9288
63878,9289
63885,9290
63887,9291
63889,9292
63890,9293
63900,9294
63909,9295
63924,9296
63930,9297
63935,9298
63936,9299
63943,9300
63969,9301
63975,9302
63976,9303
63979,9304
63986,9305
63991,9306
63998,9307
64005,9308
64015,9309
64037,9310
64048,9311
64049,9312
64055,9313
64056,9314
64061,9315
64063,9316
64066,9317
64067,9318
64070,9319
64077,9320
64092,9321
64097,9322
64104,9323
64105,9324
64110,9325
64112,9326
64121,9327
64125,9328
64128,9329
64131,9330
64138,9331
64142,9332
64146,9333
64149,9334
64157,9335
64159,9336
64160,9337
64167,9338
64183,9339
64184,9340
64189,9341
64193,9342
64199,9343
64202,9344
64203,9345
64224,9346
64225,9347
64229,9348
64235,9349
64241,9350
64246,9351
64252,9352
64257,9353
64262,9354
64264,9355
64266,9356
64274,9357
64275,9358
64283,9359
64285,9360
64286,9361
64287,9362
64290,9363
64294,9364
64300,9365
64306,9366
64312,9367
64319,9368
64320,9369
64332,9370
64340,9371
64353,9372
64354,9373
64355,9374
64356,9375
64364,9376
64367,9377
64373,9378
64399,9379
64401,9380
64402,9381
64420,9382
64429,9383
64430,9384
64435,9385
64444,9386
64446,9387
64448,9388
64462,9389
64465,9390
64468,9391
64513,9392
64524,9393
64530,9394
64533,9395
64534,9396
64535,9397
64542,9398
64550,9399
64575,9400
64579,9401
64580,9402
64585,9403
64588,9404
64609,9405
64627,9406
64631,9407
64632,9408
64635,9409
64639,9410
64648,9411
64653,9412
64667,9413
64677,9414
64679,9415
64685,9416
64692,9417
64693,9418
64697,9419
64699,9420
64708,9421
64718,9422
64719,9423
64720,9424
64721,9425
64728,9426
64731,9427
64744,9428
64750,9429
64763,9430
64771,9431
64772,9432
64776,9433
64783,9434
64784,9435
64793,9436
64799,9437
64807,9438
64811,9439
64820,9440
64829,9441
64835,9442
64838,9443
64846,9444
64849,9445
64854,9446
64855,9447
64860,9448
64880,9449
64895,9450
64913,9451
64914,9452
64915,9453
64920,9454
64927,9455
64933,9456
64935,9457
64941,9458
64951,9459
64954,9460
64961,9461
64974,9462
64984,9463
64988,9464
64990,9465
64991,9466
65006,9467
65009,9468
65017,9469
65024,9470
65031,9471
65037,9472
65055,9473
65056,9474
65071,9475
65077,9476
65084,9477
65088,9478
65112,9479
65119,9480
65121,9481
65125,9482
65131,9483
65134,9484
65136,9485
65159,9486
65161,9487
65162,9488
65163,9489
65166,9490
65176,9491
65181,9492
65186,9493
65193,9494
65202,9495
65204,9496
65208,9497
65227,9498
65229,9499
65248,9500
65263,9501
65265,9502
65266,9503
65274,9504
65287,9505
65294,9506
65297,9507
65303,9508
65304,9509
65327,9510
65328,9511
65340,9512
65344,9513
65347,9514
65356,9515
65377,9516
65381,9517
65387,9518
65408,9519
65410,9520
65412,9521
65417,9522
65419,9523
65421,9524
65423,9525
65433,9526
65434,9527
65457,9528
65460,9529
65468,9530
65471,9531
65473,9532
65481,9533
65503,9534
65504,9535
65513,9536
65518,9537
65535,9538
65546,9539
65554,9540
65563,9541
65576,9542
65581,9543
65582,9544
65593,9545
65602,9546
65624,9547
65628,9548
65634,9549
65640,9550
65641,9551
65643,9552
65647,9553
65649,9554
65657,9555
65660,9556
65664,9557
65675,9558
65679,9559
65684,9560
65687,9561
65692,9562
65693,9563
65698,9564
65705,9565
65730,9566
65734,9567
65739,9568
65745,9569
65758,9570
65779,9571
65780,9572
65799,9573
65815,9574
65816,9575
65822,9576
65840,9577
65841,9578
65854,9579
65861,9580
65864,9581
65870,9582
65875,9583
65877,9584
65881,9585
65894,9586
65910,9587
65911,9588
65923,9589
65931,9590
65944,9591
65948,9592
65949,9593
65956,9594
65965,9595
65969,9596
65973,9597
65977,9598
66019,9599
66023,9600
66032,9601
66033,9602
66035,9603
66037,9604
66038,9605
66047,9606
66054,9607
66056,9608
66057,9609
66058,9610
66060,9611
66068,9612
66071,9613
66073,9614
66077,9615
66084,9616
66103,9617
66105,9618
66121,9619
66142,9620
66149,9621
66150,9622
66191,9623
66212,9624
66216,9625
66218,9626
66219,9627
66229,9628
66236,9629
66239,9630
66241,9631
66251,9632
66256,9633
66257,9634
66258,9635
66268,9636
66284,9637
66287,9638
66292,9639
66294,9640
66295,9641
66296,9642
66304,9643
66315,9644
66340,9645
66351,9646
66362,9647
66364,9648
66380,9649
66396,9650
66404,9651
66408,9652
66409,9653
66412,9654
66414,9655
66421,9656
66436,9657
66442,9658
66443,9659
66447,9660
66452,9661
66454,9662
66459,9663
66460,9664
66468,9665
66473,9666
66475,9667
66483,9668
66488,9669
66498,9670
66507,9671
66512,9672
66513,9673
66519,9674
66521,9675
66538,9676
66541,9677
66543,9678
66548,9679
66553,9680
66560,9681
66565,9682
66566,9683
66575,9684
66585,9685
66593,9686
66596,9687
66603,9688
66607,9689
66634,9690
66652,9691
66653,9692
66654,9693
66655,9694
66658,9695
66672,9696
66675,9697
66685,9698
66686,9699
66695,9700
66703,9701
66720,9702
66740,9703
66763,9704
66781,9705
66795,9706
66799,9707
66800,9708
66815,9709
66823,9710
66835,9711
66836,9712
66843,9713
66848,9714
66857,9715
66859,9716
66861,9717
66863,9718
66870,9719
66878,9720
66883,9721
66915,9722
66917,9723
66928,9724
66929,9725
66941,9726
66947,9727
66950,9728
66960,9729
66963,9730
66970,9731
66971,9732
66973,9733
66974,9734
66976,9735
66984,9736
66986,9737
66990,9738
66991,9739
67013,9740
67023,9741
67046,9742
67059,9743
67063,9744
67068,9745
67077,9746
67080,9747
67085,9748
67097,9749
67115,9750
67116,9751
67117,9752
67134,9753
67161,9754
67162,9755
67166,9756
67170,9757
67172,9758
67176,9759
67180,9760
67182,9761
67192,9762
67197,9763
67204,9764
67230,9765
67232,9766
67233,9767
67234,9768
67243,9769
67256,9770
67269,9771
67275,9772
67284,9773
67291,9774
67293,9775
67294,9776
67311,9777
67329,9778
67342,9779
67345,9780
67352,9781
67361,9782
67375,9783
67377,9784
67382,9785
67395,9786
67396,9787
67397,9788
67400,9789
67405,9790
67414,9791
67422,9792
67425,9793
67426,9794
67433,9795
67437,9796
67447,9797
67451,9798
67456,9799
67468,9800
67470,9801
67477,9802
67478,9803
67482,9804
67484,9805
67490,9806
67491,9807
67493,9808
67497,9809
67498,9810
67506,9811
67512,9812
67515,9813
67524,9814
67528,9815
67534,9816
67535,9817
67538,9818
67570,9819
67573,9820
67582,9821
67588,9822
67591,9823
67615,9824
67648,9825
67654,9826
67660,9827
67664,9828
67666,9829
67679,9830
67682,9831
67686,9832
67688,9833
67695,9834
67714,9835
67733,9836
67741,9837
67742,9838
67749,9839
67755,9840
67769,9841
67777,9842
67778,9843
67781,9844
67786,9845
67813,9846
67815,9847
67821,9848
67838,9849
67854,9850
67856,9851
67860,9852
67864,9853
67865,9854
67868,9855
67872,9856
67880,9857
67884,9858
67898,9859
67902,9860
67905,9861
67915,9862
67916,9863
67921,9864
67930,9865
67949,9866
67953,9867
67954,9868
67964,9869
67968,9870
67977,9871
67995,9872
68013,9873
68017,9874
68023,9875
68032,9876
68034,9877
68035,9878
68036,9879
68040,9880
68042,9881
68052,9882
68057,9883
68063,9884
68068,9885
68088,9886
68091,9887
68099,9888
68110,9889
68118,9890
68124,9891
68137,9892
68147,9893
68159,9894
68169,9895
68170,9896
68178,9897
68198,9898
68200,9899
68202,9900
68226,9901
68240,9902
68241,9903
68272,9904
68299,9905
68306,9906
68315,9907
68317,9908
68335,9909
68336,9910
68339,9911
68340,9912
68358,9913
68364,9914
68371,9915
68386,9916
68404,9917
68410,9918
68415,9919
68422,9920
68439,9921
68455,9922
68459,9923
68464,9924
68468,9925
68470,9926
68473,9927
68485,9928
68486,9929
68491,9930
68493,9931
68497,9932
68502,9933
68505,9934
68507,9935
68508,9936
68514,9937
68520,9938
68532,9939
68533,9940
68540,9941
68543,9942
68547,9943
68553,9944
68563,9945
68573,9946
68581,9947
68584,9948
68586,9949
68587,9950
68596,9951
68599,9952
68609,9953
68613,9954
68621,9955
68644,9956
68648,9957
68663,9958
68670,9959
68683,9960
68684,9961
68688,9962
68718,9963
68722,9964
68753,9965
68756,9966
68787,9967
68801,9968
68826,9969
68829,9970
68832,9971
68837,9972
68845,9973
68850,9974
68861,9975
68874,9976
68876,9977
68900,9978
68906,9979
68909,9980
68926,9981
68930,9982
68931,9983
68940,9984
68951,9985
68952,9986
68955,9987
68956,9988
68961,9989
68970,9990
68989,9991
68996,9992
68999,9993
69004,9994
69020,9995
69033,9996
69035,9997
69038,9998
69045,9999
69046,10000
69051,10001
69063,10002
69078,10003
69086,10004
69089,10005
69095,10006
69106,10007
69121,10008
69122,10009
69131,10010
69133,10011
69138,10012
69150,10013
69154,10014
69155,10015
69164,10016
69170,10017
69173,10018
69191,10019
69197,10020
69201,10021
69202,10022
69205,10023
69213,10024
69214,10025
69215,10026
69217,10027
69220,10028
69223,10029
69225,10030
69239,10031
69240,10032
69243,10033
69253,10034
69263,10035
69270,10036
69271,10037
69281,10038
69294,10039
69300,10040
69301,10041
69347,10042
69358,10043
69360,10044
69370,10045
69372,10046
69379,10047
69381,10048
69382,10049
69398,10050
69404,10051
69407,10052
69424,10053
69429,10054
69435,10055
69437,10056
69440,10057
69442,10058
69443,10059
69450,10060
69456,10061
69457,10062
69463,10063
69474,10064
69475,10065
69478,10066
69479,10067
69480,10068
69484,10069
69485,10070
69495,10071
69498,10072
69500,10073
69501,10074
69510,10075
69518,10076
69519,10077
69524,10078
69587,10079
69594,10080
69629,10081
69630,10082
69633,10083
69639,10084
69642,10085
69650,10086
69661,10087
69665,10088
69684,10089
69708,10090
69709,10091
69716,10092
69718,10093
69719,10094
69726,10095
69736,10096
69737,10097
69752,10098
69753,10099
69782,10100
69816,10101
69826,10102
69827,10103
69841,10104
69846,10105
69848,10106
69850,10107
69851,10108
69854,10109
69855,10110
69868,10111
69892,10112
69903,10113
69909,10114
69914,10115
69916,10116
69923,10117
69924,10118
69934,10119
69936,10120
69947,10121
69949,10122
69953,10123
69983,10124
69990,10125
70005,10126
70026,10127
70032,10128
70042,10129
70044,10130
70046,10131
70064,10132
70080,10133
70083,10134
70087,10135
70099,10136
70115,10137
70117,10138
70136,10139
70147,10140
70154,10141
70162,10142
70163,10143
70165,10144
70173,10145
70178,10146
70179,10147
70188,10148
70190,10149
70192,10150
70199,10151
70204,10152
70206,10153
70207,10154
70212,10155
70224,10156
70226,10157
70235,10158
70239,10159
70266,10160
70268,10161
70279,10162
70282,10163
70287,10164
70290,10165
70294,10166
70295,10167
70301,10168
70329,10169
70331,10170
70338,10171
70339,10172
70342,10173
70344,10174
70362,10175
70375,10176
70377,10177
70382,10178
70390,10179
70405,10180
70411,10181
70412,10182
70416,10183
70437,10184
70442,10185
70458,10186
70485,10187
70487,10188
70491,10189
70493,10190
70496,10191
70501,10192
70522,10193
70533,10194
70534,10195
70538,10196
70552,10197
70562,10198
70565,10199
70590,10200
70594,10201
70605,10202
70617,10203
70620,10204
70630,10205
70631,10206
70639,10207
70644,10208
70646,10209
70654,10210
70660,10211
70666,10212
70673,10213
70704,10214
70713,10215
70714,10216
70722,10217
70745,10218
70755,10219
70758,10220
70781,10221
70797,10222
70823,10223
70836,10224
70847,10225
70858,10226
70860,10227
70868,10228
70885,10229
70900,10230
70909,10231
70912,10232
70915,10233
70920,10234
70923,10235
70935,10236
70951,10237
70954,10238
70956,10239
70965,10240
70985,10241
70997,10242
70998,10243
71017,10244
71029,10245
71031,10246
71039,10247
71054,10248
71057,10249
71061,10250
71065,10251
71067,10252
71074,10253
71078,10254
71085,10255
71092,10256
71095,10257
71099,10258
71101,10259
71103,10260
71109,10261
71122,10262
71127,10263
71129,10264
71130,10265
71141,10266
71142,10267
71172,10268
71187,10269
71188,10270
71192,10271
71193,10272
71195,10273
71196,10274
71198,10275
71205,10276
71208,10277
71214,10278
71224,10279
71225,10280
71235,10281
71240,10282
71241,10283
71244,10284
71245,10285
71258,10286
71263,10287
71264,10288
71273,10289
71286,10290
71302,10291
71313,10292
71333,10293
71338,10294
71344,10295
71348,10296
71349,10297
71360,10298
71373,10299
71374,10300
71382,10301
71396,10302
71404,10303
71417,10304
71423,10305
71443,10306
71449,10307
71450,10308
71451,10309
71469,10310
71472,10311
71480,10312
71483,10313
71484,10314
71499,10315
71501,10316
71503,10317
71513,10318
71521,10319
71523,10320
71555,10321
71557,10322
71591,10323
71615,10324
71616,10325
71618,10326
71629,10327
71631,10328
71638,10329
71641,10330
71645,10331
71646,10332
71649,10333
71659,10334
71669,10335
71688,10336
71691,10337
71698,10338
71720,10339
71728,10340
71735,10341
71739,10342
71740,10343
71746,10344
71756,10345
71767,10346
71801,10347
71828,10348
71837,10349
71842,10350
71871,10351
71873,10352
71874,10353
71876,10354
71893,10355
71895,10356
71906,10357
71908,10358
71933,10359
71943,10360
71967,10361
71979,10362
71985,10363
71988,10364
71990,10365
71991,10366
72015,10367
72028,10368
72034,10369
72044,10370
72055,10371
72059,10372
72069,10373
72078,10374
72079,10375
72080,10376
72084,10377
72085,10378
72091,10379
72101,10380
72108,10381
72109,10382
72119,10383
72121,10384
72124,10385
72139,10386
72145,10387
72155,10388
72156,10389
72157,10390
